battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,battery_power_scaled,clock_speed_scaled,fc_scaled,int_memory_scaled,m_dep_scaled,mobile_wt_scaled,n_cores_scaled,pc_scaled,px_height_scaled,px_width_scaled,ram_scaled,sc_h_scaled,sc_w_scaled,talk_time_scaled,CatRam,SqPx,Perfomance
1653,0,0.5,1,2,1,37,0.9,176,4,6,447,1785,3955,19,4,18,1,1,1,3,0.9434865317574661,-1.253064196519815,-0.532098934295451,0.27305283103008604,1.3811654758957816,1.0101776756784655,-0.22756439290940167,-0.6459887934933469,-0.4465212121729081,1.2346566496793192,1.6882002142791965,1.5890777763587678,-0.4057118003557487,1.279429946341662,3,797895,8.3623046875
1045,1,1.2,1,3,1,40,0.1,175,6,7,1078,1564,2137,11,8,12,1,0,1,2,-0.44050723227914174,-0.3950109438283302,-0.3017032060878515,0.4384224672651236,-1.3933037788854497,0.9819217478532727,0.6468424962717764,-0.4810484657789726,0.9757074958101368,0.7231907690789839,0.01179111286020043,-0.310171078630422,0.5127076684744689,0.18104968048818207,1,1685992,9.2869140625
1433,0,1.6,0,7,0,4,0.7,133,8,11,281,799,258,11,9,4,1,1,1,0,0.44269931450737776,0.0953052005668042,0.6198797067425464,-1.546013167555327,0.6875481622004737,-0.20482722080482196,1.5212493854529545,0.17871284507852472,-0.8206732969988755,-1.047268048383715,-1.7208671388264298,-0.310171078630422,0.7423125356820234,-1.2834573406497911,0,224519,9.851953125
1497,1,0.9,1,4,1,10,0.1,153,8,20,98,977,3696,9,0,3,1,0,1,3,0.5883828686164944,-0.7627480521246808,-0.07130747788025202,-1.2152738950852517,-1.3933037788854497,0.36029133569903266,1.5212493854529545,1.6631757945078938,-1.233142161596177,-0.6353181536015444,1.4493718549461274,-0.7849832923777195,-1.3241312691859664,-1.4665207182920377,3,95746,12.509375
765,0,2.9,0,0,1,18,0.1,153,7,0,6,793,1066,11,1,16,1,1,0,0,-1.077872781506527,1.6888326698509901,-0.9928903907106499,-0.7742881984584851,-1.3933037788854497,0.36029133569903266,1.0840459408623655,-1.635630759779593,-1.4405035580057493,-1.0611539998932262,-0.9757964270846538,-0.310171078630422,-1.094526401978412,0.9133031910571687,0,4758,10.941015625
1425,1,0.6,0,0,1,33,0.5,89,3,2,396,1648,3771,10,3,9,1,0,1,3,0.4244888702437382,-1.1304851604210315,-0.9928903907106499,0.05255998271670267,-0.006069151494834045,-1.448088045113302,-0.6647678374999907,-1.3057501043508444,-0.5614715514869101,0.9175940902121431,1.5185306462587922,-0.5475771855040708,-0.6353166675633032,-0.36814045243855786,3,652608,7.2826171875
1845,1,0.5,1,10,0,61,0.3,96,1,12,292,695,1731,9,5,6,0,0,0,1,1.380537194084816,-1.253064196519815,1.311066891365345,1.5960099209103864,-0.6996864651901419,-1.250296550336953,-1.5391747266811688,0.34365317279289903,-0.7958800865586005,-1.2879578745485785,-0.362588477445692,-0.7849832923777195,-0.1761069331481943,-0.9173305853652978,1,202940,3.1904296875
726,0,2.2,0,0,1,40,0.8,94,4,20,323,978,1342,16,11,4,1,1,1,0,-1.1666486972917698,0.8307794171595057,-0.9928903907106499,0.4384224672651236,1.0343568190481278,-1.3068084059873384,-0.22756439290940167,1.6631757945078938,-0.7260083116814621,-0.6330038283499592,-0.7212920750540471,0.8768594557378216,1.2015222700971322,-1.2834573406497911,1,315894,7.510546875
752,0,0.5,1,1,0,48,0.7,87,7,13,164,728,3860,7,5,16,0,0,0,3,-1.1074647534349413,-1.253064196519815,-0.7624946625030504,0.8794081638918904,0.6875481622004737,-1.5045999007636874,1.0840459408623655,0.5085935005072734,-1.0843828989545272,-1.211585141246266,1.6005990786164879,-1.259795506125017,-0.1761069331481943,0.9133031910571687,3,119392,11.26953125
1576,1,2.0,0,0,1,20,0.6,148,3,0,410,1551,1379,17,1,16,1,0,1,1,0.7682110057199352,0.5856213449619383,-0.9928903907106499,-0.6640417743017933,0.34073950535281977,0.219011696573069,-0.6647678374999907,-1.635630759779593,-0.5299165563811056,0.693104540808376,-0.6871737380064658,1.1142655626114704,-1.094526401978412,0.9133031910571687,1,635910,6.3466796875
1948,0,2.8,1,8,0,16,0.1,100,5,10,631,1940,3630,9,7,17,0,1,0,3,1.6149966639791755,1.5662536337522064,0.8502754349501459,-0.8845346226151768,-1.3933037788854497,-1.1372728390361821,0.20963905168118738,0.013772517364150388,-0.03179841935376343,1.5933770636750293,1.3885121185909823,-0.7849832923777195,0.2831028012669145,1.0963665686994153,3,1224140,11.344921875
714,1,2.1,1,5,1,11,0.1,197,3,6,1750,1857,1164,15,12,19,1,1,0,1,-1.1939643636872292,0.7082003810607219,0.15908825032734747,-1.160150683006906,-1.3933037788854497,1.6035521600075127,-0.6647678374999907,-0.6459887934933469,2.4903472608887522,1.4012880677934556,-0.8854289397694384,0.6394533488641729,1.4311271373046865,1.4624933239839086,1,3249750,6.23671875
1077,0,2.5,1,0,1,45,1.0,174,3,4,897,1304,1965,6,2,6,1,1,0,1,-0.36766545522458344,1.198516525455856,-0.9928903907106499,0.7140385276568528,1.7279741327434355,0.95366582002808,-0.6647678374999907,-0.9758694489220956,0.5677464876565218,0.12146620366682491,-0.14681304855017765,-1.4972016129986656,-0.8649215347708576,-0.9173305853652978,1,1169688,7.4189453125
1595,0,1.9,1,1,0,63,0.9,88,1,20,1475,1988,908,18,13,6,0,0,1,1,0.8114608108460792,0.4630423088631546,-0.7624946625030504,1.706256345067078,1.3811654758957816,-1.4763439729384948,-1.5391747266811688,1.6631757945078938,1.8705169998818783,1.7044646757511204,-1.121490947450001,1.351671669485119,1.6607320045122411,-0.9173305853652978,0,2932300,3.78671875
932,1,0.5,0,1,1,60,0.7,104,4,2,268,1078,1459,6,1,19,1,1,0,0,-0.6977297575030508,-1.253064196519815,-0.7624946625030504,1.5408867088320406,0.6875481622004737,-1.024249127735411,-0.22756439290940167,-1.3057501043508444,-0.8499743638828368,-0.4015713031914364,-0.6134043606062899,-1.4972016129986656,-1.094526401978412,1.4624933239839086,1,288904,5.9248046875
541,0,1.0,0,0,1,10,0.4,127,4,0,1836,1873,1019,19,9,15,1,1,0,1,-1.5877652208884352,-0.6401690160258973,-0.9928903907106499,-1.2152738950852517,-0.3528778083424879,-0.37436278775597837,-0.22756439290940167,-1.635630759779593,2.6841850879672653,1.438317271818819,-1.0191359363072572,1.5890777763587678,0.7423125356820234,0.7302398134149221,0,3438828,5.9951171875
1968,0,0.9,0,0,0,22,0.8,115,3,7,861,1259,2323,9,8,7,0,0,1,2,1.6605227746382745,-0.7627480521246808,-0.9928903907106499,-0.5537953501451016,1.0343568190481278,-0.7134339216582911,-0.6647678374999907,-0.4810484657789726,0.48660507167016737,0.017321567345489692,0.18330491531560927,-0.7849832923777195,0.5127076684744689,-0.7342672077230512,2,1083999,6.1685546875
1617,1,2.6,0,14,0,29,0.9,113,6,20,283,676,3685,13,1,18,0,0,0,3,0.8615395325710881,1.3210955615546396,2.2326498041957428,-0.16793286559668072,1.3811654758957816,-0.7699457773086765,0.6468424962717764,1.6631757945078938,-0.8161654405551891,-1.3319300543286978,1.4392285655536032,0.16464113511687545,-1.094526401978412,1.279429946341662,3,191308,12.1986328125
1122,0,1.2,0,9,0,2,0.6,120,4,14,331,790,3291,11,2,13,1,1,1,2,-0.2652317062416108,-0.3950109438283302,1.0806711631577455,-1.6562595917120186,0.34073950535281977,-0.5721542825323275,-0.22756439290940167,0.6735338282216478,-0.7079768859067166,-1.068096975647982,1.075914381857737,-0.310171078630422,-0.8649215347708576,0.3641130581304287,3,261490,8.4138671875
1154,0,1.1,1,2,1,5,0.2,98,1,13,539,1240,1470,12,0,12,1,0,0,1,-0.19238992918705247,-0.5175899799271135,-0.532098934295451,-1.490889955476981,-1.0464951220377958,-1.1937846946865676,-1.5391747266811688,0.5085935005072734,-0.23915981576333575,-0.026650612434629625,-0.6032610712137657,-0.07276497175677328,-1.3241312691859664,0.18104968048818207,1,668360,3.535546875
1588,0,0.5,0,0,1,61,0.8,159,1,13,1064,1594,3272,18,0,17,1,1,0,3,0.7955266721153946,-1.253064196519815,-0.9928903907106499,1.5960099209103864,1.0343568190481278,0.5298269026501891,-1.5391747266811688,0.5085935005072734,0.9441525007043323,0.7926205266265408,1.0583941547251954,1.351671669485119,-1.3241312691859664,1.0963665686994153,3,1696016,4.6953125
1638,0,1.0,0,6,0,2,0.2,189,1,11,440,563,2299,19,9,9,1,1,1,2,0.9093419487631419,-0.6401690160258973,0.38948397853494693,-1.6562595917120186,-1.0464951220377958,1.377504737405971,-1.5391747266811688,0.17871284507852472,-0.46229870972581033,-1.5934488077578284,0.16117410209555652,1.5890777763587678,0.7423125356820234,-0.36814045243855786,2,247720,4.2451171875
601,0,2.1,0,4,0,26,0.3,101,4,18,509,548,918,9,1,12,0,0,0,0,-1.4511868889111383,0.7082003810607219,-0.07130747788025202,-0.3333025018317183,-0.6996864651901419,-1.1090169112109893,-0.22756439290940167,1.333295139079145,-0.3067776624186311,-1.628163686531607,-1.112269775274979,-0.7849832923777195,-1.094526401978412,0.18104968048818207,0,278932,6.996484375
1150,1,2.7,0,0,0,39,0.4,151,8,1,397,800,999,6,2,11,1,1,0,0,-0.20149515131887227,1.4436745976534233,-0.9928903907106499,0.38329925518677777,-0.3528778083424879,0.3037794800486472,1.5212493854529545,-1.4706904320652185,-0.559217623265067,-1.0449537231321295,-1.037578280657301,-1.4972016129986656,-0.8649215347708576,-0.002013697154064573,0,317600,11.6755859375
1615,0,0.5,0,14,0,15,0.1,132,4,16,622,1256,3488,16,2,3,0,0,1,3,0.8569869215051782,-1.253064196519815,2.2326498041957428,-0.9396578346935226,-1.3933037788854497,-0.2330831486300147,-0.22756439290940167,1.0034144836503964,-0.052083773350352025,0.01037859159073401,1.25757147370567,0.8768594557378216,-0.8649215347708576,-1.4665207182920377,3,781232,7.90625
1254,1,2.3,0,0,1,44,0.2,149,1,10,204,1021,3011,7,4,12,1,1,0,2,0.03524062410844223,0.9533584532582887,-0.9928903907106499,0.658915315578507,-1.0464951220377958,0.24726762439826172,-1.5391747266811688,0.013772517364150388,-0.9942257700808002,-0.5334878425317944,0.8177215609571216,-1.259795506125017,-0.4057118003557487,0.18104968048818207,3,208284,6.2404296875
1589,1,2.2,1,2,0,58,0.1,128,4,4,957,1911,3961,16,14,14,1,0,1,3,0.7978029776483495,0.8307794171595057,-0.532098934295451,1.430640284675349,-1.3933037788854497,-0.3461068599307856,-0.22756439290940167,-0.9758694489220956,0.7029821809671124,1.5262616313790578,1.6937329175842097,0.8768594557378216,1.8903368717197957,0.5471764357726754,3,1828827,10.0681640625
1806,1,2.0,1,2,1,54,0.1,117,1,11,347,727,3142,13,0,6,1,0,1,3,1.291761278299573,0.5856213449619383,-0.532098934295451,1.2101474363619655,-1.3933037788854497,-0.6569220660079056,-1.5391747266811688,0.17871284507852472,-0.6719140343572259,-1.213899466497851,0.9385189164499096,0.16464113511687545,-1.3241312691859664,-0.9173305853652978,3,252269,6.068359375
1417,1,2.7,0,2,1,56,0.9,114,6,4,494,1649,590,11,3,6,1,0,1,0,0.4062784259800986,1.4436745976534233,-0.532098934295451,1.3203938605186571,1.3811654758957816,-0.7416898494834838,0.6468424962717764,-0.9758694489220956,-0.3405865857462787,0.9199084154637283,-1.4147242226157002,-0.310171078630422,-0.6353166675633032,-0.9173305853652978,0,814606,9.276171875
603,0,1.5,0,8,0,12,0.7,114,6,20,1003,1284,1543,7,5,19,1,1,0,1,-1.4466342778452284,-0.027273835531979467,0.8502754349501459,-1.1050274709285601,0.6875481622004737,-0.7416898494834838,0.6468424962717764,1.6631757945078938,0.8066628791718986,0.07517969863512038,-0.5359465143361053,-1.259795506125017,-0.1761069331481943,1.4624933239839086,1,1287852,9.0068359375
1697,1,0.7,0,1,1,34,0.1,95,1,3,236,1264,3701,15,9,8,1,1,0,3,1.0436439752074838,-1.007906124322248,-0.7624946625030504,0.10768319479504852,-1.3933037788854497,-1.2785524781621458,-1.5391747266811688,-1.14080977663647,-0.9221000669818185,0.02889319360341583,1.4539824410336384,0.6394533488641729,0.7423125356820234,-0.5512038300808045,3,298304,5.3142578125
1834,0,2.1,0,7,1,40,0.1,99,4,11,0,1987,3692,13,0,16,1,1,0,3,1.3554978332223115,0.7082003810607219,0.6198797067425464,0.4384224672651236,-1.3933037788854497,-1.1655287668613747,-0.22756439290940167,0.17871284507852472,-1.4540271273368084,1.702150350499535,1.4456833860761185,0.16464113511687545,-1.3241312691859664,0.9133031910571687,3,0,9.70546875
1330,1,1.3,1,14,0,3,0.3,83,5,17,980,1262,463,14,6,11,0,0,1,0,0.20823984461301823,-0.2724319077295465,2.2326498041957428,-1.6011363796336728,-0.6996864651901419,-1.6176236120644585,0.20963905168118738,1.1683548113647708,0.7548225300695055,0.024264543100245374,-1.5318331092384792,0.40204724199052416,0.053497934059360104,-0.002013697154064573,0,1236760,6.7521484375
520,0,2.3,0,0,1,31,0.8,145,6,14,264,519,2753,13,7,17,1,0,1,1,-1.635567637080489,0.9533584532582887,-0.9928903907106499,-0.05768644143998903,1.0343568190481278,0.13424391309749079,0.6468424962717764,0.6735338282216478,-0.8589900767702096,-1.6952791188275784,0.5798153188415545,0.16464113511687545,0.2831028012669145,1.0963665686994153,2,137016,10.9884765625
1476,0,0.5,0,0,1,43,0.7,148,2,2,1789,1972,3644,15,10,6,1,0,1,3,0.5405804524244405,-1.253064196519815,-0.9928903907106499,0.6037921035001611,0.6875481622004737,0.219011696573069,-1.1019712820905798,-1.3057501043508444,2.578250461540636,1.6674354717257567,1.401421759636013,0.6394533488641729,0.9719174028895778,-0.9173305853652978,3,3527908,6.05859375
565,0,0.6,1,1,0,50,0.1,158,2,8,543,703,2156,13,6,6,1,1,1,1,-1.5331338880975163,-1.1304851604210315,-0.7624946625030504,0.9896545880485821,-1.3933037788854497,0.5015709748249962,-1.1019712820905798,-0.31610813806459825,-0.23014410287596304,-1.2694432725358966,0.029311339992742193,0.16464113511687545,0.053497934059360104,-0.9173305853652978,1,381729,4.70546875
1579,1,1.5,0,0,0,27,0.2,142,6,18,831,1484,1713,16,4,10,1,1,1,1,0.7750399223188,-0.027273835531979467,-0.9928903907106499,-0.2781792897533724,-1.0464951220377958,0.049476129621912605,0.6468424962717764,1.333295139079145,0.41898722501487207,0.5380447489521658,-0.3791865873607316,0.8768594557378216,-0.4057118003557487,-0.18507707479631122,1,1233204,9.1728515625
1689,1,0.5,0,11,0,9,0.5,150,5,15,467,675,2637,8,4,3,1,0,0,2,1.0254335309438443,-1.253064196519815,1.5414626195729444,-1.2703971071635978,-0.006069151494834045,0.2755235522234544,0.20963905168118738,0.838474155936022,-0.4014426477360445,-1.334244379580283,0.4728497216112995,-1.0223893992513682,-0.4057118003557487,-1.4665207182920377,2,315225,8.0751953125
1277,0,3.0,0,0,1,41,0.3,200,4,3,902,1090,429,9,4,14,1,1,1,0,0.08759565136640601,1.8114117059497739,-0.9928903907106499,0.49354567934346943,-0.6996864651901419,1.688319943483091,-0.22756439290940167,-1.14080977663647,0.5790161287657376,-0.3737994001724137,-1.563185094633554,-0.7849832923777195,-0.4057118003557487,0.5471764357726754,0,983180,7.4189453125
742,1,2.3,0,0,0,21,0.7,104,8,1,875,925,331,11,8,7,1,0,0,0,-1.1302278087644908,0.9533584532582887,-0.9928903907106499,-0.6089185622234475,0.6875481622004737,-1.024249127735411,1.5212493854529545,-1.4706904320652185,0.5181600667759718,-0.7556630666839762,-1.6535525819487693,-0.310171078630422,0.5127076684744689,-0.7342672077230512,0,809375,10.6232421875
1089,1,0.9,1,12,1,2,0.7,145,5,15,636,1259,2765,13,12,10,1,0,1,2,-0.34034978882912403,-0.7627480521246808,1.7718583477805439,-1.6562595917120186,0.6875481622004737,0.13424391309749079,0.20963905168118738,0.838474155936022,-0.02052877824454754,0.017321567345489692,0.5908807254515809,0.16464113511687545,1.4311271373046865,-0.18507707479631122,2,800724,8.6001953125
1143,0,1.2,1,1,1,22,1.0,125,3,6,1116,1724,1214,12,5,16,1,1,0,1,-0.2174292900495569,-0.3950109438283302,-0.7624946625030504,-0.5537953501451016,1.7279741327434355,-0.4308746434063638,-0.6647678374999907,-0.6459887934933469,1.0613567682401777,1.0934828093326203,-0.8393230788943284,-0.07276497175677328,-0.1761069331481943,0.9133031910571687,1,1923984,5.385546875
1663,1,2.5,1,13,1,27,0.3,169,4,14,831,1439,2084,7,1,18,1,0,0,2,0.9662495870870156,1.198516525455856,2.0022540759881435,-0.2781792897533724,-0.6996864651901419,0.8123861809021163,-0.22756439290940167,0.6735338282216478,0.41898722501487207,0.43390011263083056,-0.03708109966741607,-1.259795506125017,-1.094526401978412,1.279429946341662,1,1195809,8.53515625
761,1,0.5,0,9,0,3,0.8,196,7,15,1325,1945,2248,19,3,15,1,1,1,2,-1.0869780036383467,-1.253064196519815,1.0806711631577455,-1.6011363796336728,1.0343568190481278,1.57529623218232,1.0840459408623655,0.838474155936022,1.5324277666054016,1.6049486899329555,0.11414612400294442,1.5890777763587678,-0.6353166675633032,0.7302398134149221,2,2577125,9.6953125
1949,0,1.8,0,0,0,20,0.8,186,5,4,518,592,1125,17,10,9,0,0,0,1,1.6172729695121304,0.3404632727643712,-0.9928903907106499,-0.6640417743017933,1.0343568190481278,1.2927369539303928,0.20963905168118738,-0.9758694489220956,-0.2864923084220425,-1.5263333754618569,-0.9213915112520241,1.1142655626114704,0.9719174028895778,-0.36814045243855786,1,306656,7.8986328125
959,1,1.3,1,0,0,36,0.4,196,5,14,1313,1331,3073,19,1,8,1,1,1,3,-0.6362695081132672,-0.2724319077295465,-0.9928903907106499,0.2179296189517402,-0.3528778083424879,1.57529623218232,0.20963905168118738,0.6735338282216478,1.5053806279432835,0.18395298545962604,0.8748928284422579,1.5890777763587678,-1.094526401978412,-0.5512038300808045,3,1747603,9.3009765625
1138,0,1.1,0,5,1,48,0.6,109,3,14,233,1777,2048,6,0,18,1,1,1,2,-0.22881081771433165,-0.5175899799271135,0.15908825032734747,0.8794081638918904,0.34073950535281977,-0.8829694886094475,-0.6647678374999907,0.6735338282216478,-0.928861851647348,1.2161420476666374,-0.0702773194974952,-1.4972016129986656,-1.3241312691859664,1.279429946341662,1,414041,6.1
772,1,1.2,1,7,1,8,0.6,134,7,8,552,1802,422,7,6,15,1,0,0,0,-1.0619386427758424,-0.3950109438283302,0.6198797067425464,-1.3255203192419436,0.34073950535281977,-0.17657129297962923,1.0840459408623655,-0.31610813806459825,-0.20985874887937445,1.274000178956268,-1.5696399151560694,-1.259795506125017,0.053497934059360104,0.7302398134149221,0,994704,8.612109375
685,0,2.7,0,7,0,17,0.3,174,6,20,725,870,1223,8,0,18,1,0,1,0,-1.2599772241429228,1.4436745976534233,0.6198797067425464,-0.8294114105368309,-0.6996864651901419,0.95366582002808,0.6468424962717764,1.6631757945078938,0.18007083349949524,-0.8829509555211636,-0.8310240239368086,-1.0223893992513682,-1.3241312691859664,1.279429946341662,1,630750,9.8943359375
1015,1,0.8,0,5,0,12,0.5,102,3,14,335,679,2293,5,1,2,0,1,0,1,-0.5087963982677901,-0.8853270882234643,0.15908825032734747,-1.1050274709285601,-0.006069151494834045,-1.0807609833857965,-0.6647678374999907,0.6735338282216478,-0.6989611730193439,-1.3249870785739422,0.15564139879054334,-1.7346077198723144,-1.094526401978412,-1.6495840959342845,2,227465,6.0392578125
1889,0,2.8,0,5,1,31,1.0,132,1,10,170,1106,3672,5,1,3,1,1,1,3,1.4806946375348338,1.5662536337522064,0.15908825032734747,-0.05768644143998903,1.7279741327434355,-0.2330831486300147,-1.5391747266811688,0.013772517364150388,-1.070859329623468,-0.33677019614705006,1.4272410417260746,-1.7346077198723144,-1.094526401978412,-1.4665207182920377,3,188020,7.3859375
1824,1,1.9,1,9,1,2,0.7,103,1,14,50,1105,3958,12,2,19,1,1,0,3,1.332734777892762,0.4630423088631546,1.0806711631577455,-1.6562595917120186,0.6875481622004737,-1.052505055560604,-1.5391747266811688,0.6735338282216478,-1.3413307162446495,-0.33908452139863526,1.6909665659317032,-0.07276497175677328,-0.8649215347708576,1.4624933239839086,3,55250,6.765234375
857,1,2.0,1,3,0,17,0.2,195,7,9,157,948,3100,17,5,13,1,1,0,2,-0.8684526724746718,0.5856213449619383,-0.3017032060878515,-0.8294114105368309,-1.0464951220377958,1.5470403043571272,1.0840459408623655,-0.15116781035022395,-1.1001603965074296,-0.7024335858975159,0.8997899933148172,1.1142655626114704,-0.1761069331481943,0.3641130581304287,3,148836,12.02734375
1130,1,0.5,1,1,1,29,0.7,130,1,14,593,1327,432,6,1,10,1,1,1,0,-0.24702126197797122,-1.253064196519815,-0.7624946625030504,-0.16793286559668072,0.6875481622004737,-0.28959500428040014,-1.5391747266811688,0.6735338282216478,-0.11744769178380417,0.17469568445328515,-1.5604187429810474,-1.4972016129986656,-1.094526401978412,-0.18507707479631122,0,786911,1.921875
1902,0,2.8,1,6,0,50,0.8,124,8,9,1142,1393,343,11,8,18,0,1,0,0,1.5102866094632479,1.5662536337522064,0.38948397853494693,0.9896545880485821,1.0343568190481278,-0.45913057123155654,1.5212493854529545,-0.15116781035022395,1.1199589020081002,0.3274411510579101,-1.642487175338743,-0.310171078630422,0.5127076684744689,1.279429946341662,0,1590806,11.1349609375
1183,1,0.5,1,3,1,48,0.1,120,8,12,268,1010,1152,8,3,3,1,0,0,0,-0.126377068731359,-1.253064196519815,-0.3017032060878515,0.8794081638918904,-1.3933037788854497,-0.5721542825323275,1.5212493854529545,0.34365317279289903,-0.8499743638828368,-0.5589454202992319,-0.8964943463794647,-1.0223893992513682,-0.6353166675633032,-1.4665207182920377,1,270680,9.625
